timestamp,dvv,dvv_std
21/09/2022 21:00:00,0.09354557872149306,0.03447281957394196
21/09/2022 22:00:00,0.11825386940374012,0.02312250465641259
21/09/2022 23:00:00,0.10408143137745458,0.024740628291880284
22/09/2022 00:00:00,0.09412904317582454,0.02302979165717995
22/09/2022 01:00:00,0.07647160305676799,0.025697328599387892
22/09/2022 02:00:00,0.07281069908768344,0.026702376459607654
22/09/2022 03:00:00,0.06247140098877671,0.025422751929978133
22/09/2022 04:00:00,0.03552717946039169,0.02694406469089485
22/09/2022 05:00:00,0.030463405773283252,0.02675242437804628
22/09/2022 06:00:00,0.02654050257948724,0.026819228588225223
22/09/2022 07:00:00,0.011826385900616512,0.02725852317781517
22/09/2022 08:00:00,-0.012830096342331763,0.025552119007520503
22/09/2022 09:00:00,-0.03792952785981785,0.027264996431195086
22/09/2022 10:00:00,-0.010715155816794464,0.03185636016262659
22/09/2022 11:00:00,0.012606987374048952,0.03515221619906416
22/09/2022 12:00:00,0.01405705355187204,0.03305086853740869
22/09/2022 13:00:00,0.04046958598399946,0.031249302761946183
22/09/2022 14:00:00,0.08345408584142475,0.030252880255260562
22/09/2022 15:00:00,0.10392533445991972,0.025947793100245167
22/09/2022 16:00:00,0.1131850832026194,0.021145023661856104
22/09/2022 17:00:00,0.12422088899051971,0.019178962601562946
22/09/2022 18:00:00,0.13020599194825508,0.021780621610530692
22/09/2022 19:00:00,0.11611179638437068,0.021557678899256954
22/09/2022 20:00:00,0.11892252099695168,0.020623483662876647
22/09/2022 21:00:02,0.1201370321521188,0.019332703169678424
22/09/2022 22:00:02,0.11202262040781584,0.020607171861067385
22/09/2022 23:00:02,0.09047939698299805,0.020755055047248963
23/09/2022 00:00:02,0.08324993886952466,0.0203231136213888
23/09/2022 01:00:02,0.08560870578067563,0.020082671108061823
23/09/2022 02:00:02,0.06897564200839394,0.02050646141301989
23/09/2022 03:00:02,0.05448799301471257,0.02061260225147894
23/09/2022 04:00:02,0.05813645940938142,0.014863032331204505
23/09/2022 05:00:02,0.06724969855699106,0.01371316950422671
23/09/2022 06:00:02,0.054554881831834774,0.008776718117372661
23/09/2022 07:00:02,0.04575374383509942,0.009524200638401896
23/09/2022 08:00:02,0.05687348201936758,0.01337766175052522
23/09/2022 09:00:02,0.05739617439727693,0.012308493712606195
23/09/2022 10:00:02,0.05289329808303083,0.013218452740079151
23/09/2022 11:00:02,0.04744766322762558,0.012668775209672946
23/09/2022 12:00:02,0.045737453107706036,0.014064115540083999
23/09/2022 13:00:02,0.04599819481125319,0.013549234125214235
23/09/2022 14:00:02,0.05126740691002231,0.012552999281225722
23/09/2022 15:00:02,0.030503715908276337,0.011906361361476462
23/09/2022 16:00:02,0.03513359173561408,0.012194967595895171
23/09/2022 17:00:02,0.03240471757165136,0.013400732413490506
23/09/2022 18:00:02,0.02153045181783456,0.014151470206768199
23/09/2022 19:00:02,0.018936548857758508,0.014979398710461745
23/09/2022 21:00:02,9.224192434486327e-06,0.015773231181447963
23/09/2022 22:00:02,-0.014150530560047144,0.015967568585570188
23/09/2022 23:00:02,-0.010251254910670662,0.014910624282207493
24/09/2022 00:00:02,-0.0038174838925882576,0.016171859228070802
24/09/2022 01:00:02,-0.012354633578740153,0.015177097384095464
24/09/2022 02:00:02,-0.011397976750924958,0.013743778855830226
24/09/2022 03:00:02,-0.012792878529641855,0.013094192072632285
24/09/2022 04:00:02,-0.016503445777113913,0.011563256627644052
24/09/2022 05:00:02,-0.0197443989282956,0.010736012118114886
24/09/2022 06:00:02,-0.01821753009680261,0.011658216862158718
24/09/2022 07:00:02,-0.015636990725015187,0.012927038683061895
24/09/2022 08:00:02,-0.015909873528027866,0.0151943213444424
24/09/2022 09:00:02,-0.017900117056869128,0.01656533748644473
24/09/2022 10:00:02,-0.01780729152863387,0.017791914797723074
24/09/2022 11:00:02,-0.021731499319790758,0.01593788502163858
24/09/2022 12:00:02,-0.0321971485373625,0.014984817595045392
24/09/2022 13:00:02,-0.03979744600950938,0.019314470818362878
24/09/2022 14:00:02,-0.04670528488058602,0.0205075424539838
24/09/2022 15:00:02,-0.04092356905135118,0.018000841509964602
24/09/2022 16:00:02,-0.030447264812458474,0.019517967978918967
24/09/2022 17:00:02,-0.04650628923270685,0.020228422700639133
24/09/2022 18:00:02,-0.06326893974222511,0.025628708291034842
24/09/2022 19:00:02,-0.0586944103839409,0.026073154444162572
24/09/2022 21:00:01,-0.06078849346722923,0.015616470242448896
24/09/2022 22:00:01,-0.06110386839238482,0.015450119625984284
24/09/2022 23:00:01,-0.055046344204710274,0.014960950684035365
25/09/2022 00:00:01,-0.04563463788541008,0.01649485699311954
25/09/2022 01:00:01,-0.03780039044085374,0.01596143687404256
25/09/2022 02:00:01,-0.025170220954506405,0.01774841705505774
25/09/2022 03:00:01,-0.013621630811661947,0.016635837009676396
25/09/2022 04:00:01,-0.003235847538484251,0.014985067358971586
25/09/2022 05:00:01,-0.00022674826657530386,0.016249788924126103
25/09/2022 06:00:01,-0.012061322380207665,0.01566429457773493
25/09/2022 07:00:01,-0.014695986642972213,0.014103899294884974
25/09/2022 08:00:01,-0.022956406910867172,0.011535175468014922
25/09/2022 09:00:01,-0.03113156179277191,0.011697973432624435
25/09/2022 10:00:01,-0.010303347778361607,0.01048578833710181
25/09/2022 11:00:01,-0.015929343005000315,0.010667622623486058
25/09/2022 12:00:01,-0.008950446516598152,0.008442546230579348
25/09/2022 13:00:01,-0.005988928629423717,0.009945044220930031
25/09/2022 14:00:01,0.002797712446930897,0.010219790943766032
25/09/2022 15:00:01,0.00698874364987389,0.009239871976081521
25/09/2022 16:00:01,0.017877525564793793,0.009804480476049718
25/09/2022 17:00:01,0.02611511507836945,0.012407146879872823
25/09/2022 18:00:01,0.030649567023115096,0.012346905493711475
25/09/2022 19:00:01,0.031622356083587266,0.015213424451719727
25/09/2022 20:00:01,0.05168484618808711,0.018476660602394602
25/09/2022 21:00:02,0.07295107297520316,0.015780058771733045
25/09/2022 22:00:02,0.061217724431717045,0.016870859116465426
25/09/2022 23:00:02,0.05770046386847665,0.01542279820186996
26/09/2022 00:00:02,0.056264342406172244,0.014544815322030329
26/09/2022 01:00:02,0.061615423354116204,0.01483150165451409
26/09/2022 02:00:02,0.08124120157711313,0.017011955269964716
26/09/2022 03:00:02,0.09048032975737523,0.016297060293940593
26/09/2022 04:00:02,0.08975269238657742,0.016245591313616577
26/09/2022 05:00:02,0.09831559153574856,0.017132865224888043
26/09/2022 06:00:02,0.09421898369111449,0.01801329370206769
26/09/2022 07:00:02,0.09749356489005528,0.016346609529913604
26/09/2022 08:00:02,0.08498747139093216,0.015531923645643951
26/09/2022 09:00:02,0.08680843448044946,0.015903833776797487
26/09/2022 10:00:02,0.0875069233438203,0.011906841784381532
26/09/2022 11:00:02,0.09516006992986517,0.008587222687886139
26/09/2022 12:00:02,0.08231382852726896,0.008277130155480289
26/09/2022 13:00:02,0.07816463295895523,0.00834055026142363
26/09/2022 14:00:02,0.06917367800383867,0.0070267597044847046
26/09/2022 15:00:02,0.06346927216902636,0.007891166500464895
26/09/2022 16:00:02,0.05379604367830996,0.009015135269728036
26/09/2022 17:00:02,0.04117258316213955,0.010652015351187538
26/09/2022 18:00:02,0.029059468278694562,0.009099987333034592
26/09/2022 19:00:02,0.027956810813659815,0.011563949446829364
26/09/2022 21:00:02,0.015491657915009074,0.0083989197176004
26/09/2022 22:00:02,0.03240152429567455,0.011297182813050586
26/09/2022 23:00:02,0.03280567042977958,0.010508433071292194
27/09/2022 00:00:02,0.02268770843112615,0.009206346984985585
27/09/2022 01:00:02,0.029699620181504183,0.010909989356972289
27/09/2022 02:00:02,0.03711299959990291,0.011632498798982769
27/09/2022 03:00:02,0.03174742892438868,0.012086270170397208
27/09/2022 04:00:02,0.0363240108943298,0.011609227792861531
27/09/2022 05:00:02,0.02246324863671661,0.011029397764660602
27/09/2022 06:00:02,0.024591656336253962,0.013784928122954383
27/09/2022 07:00:02,0.017298236147812597,0.016609357317221348
27/09/2022 08:00:02,0.019894441775311616,0.013234701354299409
27/09/2022 09:00:02,0.01594283900640496,0.016044895309890582
27/09/2022 10:00:02,0.012457631603195565,0.016531466704323598
27/09/2022 11:00:02,0.01889755728646886,0.01554554203819928
27/09/2022 12:00:02,0.008446782250367508,0.014402928871786139
27/09/2022 13:00:02,0.016508232496687706,0.016220584513010554
27/09/2022 14:00:02,0.012384293903553258,0.015937449928852893
27/09/2022 15:00:02,0.008538188243114265,0.015552620976683069
27/09/2022 16:00:02,0.014133697465855492,0.015095578219697576
27/09/2022 17:00:02,0.015582405914425793,0.014646380479372794
27/09/2022 18:00:02,0.02593812954280763,0.015879711228147526
27/09/2022 19:00:02,0.014690124800242807,0.015252453804906755
27/09/2022 21:00:01,0.015598371553143841,0.015667709943599006
27/09/2022 22:00:01,0.02080534915673025,0.026959966128900198
27/09/2022 23:00:01,-0.010076156907440586,0.030568256914491426
28/09/2022 00:00:01,-0.021610390007041354,0.02795649039798088
28/09/2022 01:00:01,-0.02930258729306769,0.0261770859629699
28/09/2022 02:00:01,-0.04178068867797879,0.02751352567462009
28/09/2022 03:00:01,-0.04556383604739794,0.027958280199337774
28/09/2022 04:00:01,-0.040409041287375824,0.02601829004996732
28/09/2022 05:00:01,-0.035412300243137323,0.02391362790207948
28/09/2022 06:00:01,-0.040958774959548666,0.024575462631618982
28/09/2022 07:00:01,-0.04919235735710366,0.02562335121218237
28/09/2022 08:00:01,-0.0527454777891013,0.02327894962267281
28/09/2022 09:00:01,-0.06065647492776477,0.02664527381519744
28/09/2022 10:00:01,-0.06960456118584792,0.029162236542428086
28/09/2022 11:00:01,-0.06489533040591915,0.026663730403467423
28/09/2022 12:00:01,-0.07125224606382838,0.025573335819801955
28/09/2022 13:00:01,-0.06641141304798515,0.028478086835873204
28/09/2022 14:00:01,-0.06544271128188334,0.028577787561036364
28/09/2022 15:00:01,-0.06039420761072469,0.02744430718256635
28/09/2022 16:00:01,-0.047383395270515265,0.02632869121505428
28/09/2022 17:00:01,-0.04512861828531248,0.023133469603806044
28/09/2022 18:00:01,-0.0469194093108526,0.022446547946836967
28/09/2022 19:00:01,-0.044123685564289875,0.02545996743093956
28/09/2022 21:00:01,-0.0568412454707189,0.025439493352870775
28/09/2022 22:00:01,-0.10182045155098164,0.05341451049820685
28/09/2022 23:00:01,-0.07457343816075694,0.048172515423760554
29/09/2022 00:00:01,-0.10785249016524587,0.06555523967317942
29/09/2022 01:00:01,-0.11051352872540711,0.07075238573966747
29/09/2022 02:00:01,-0.09609574469476556,0.061999978536483605
29/09/2022 03:00:01,-0.06426018497625031,0.055919098742993265
29/09/2022 04:00:01,-0.07469574401877106,0.0576795225826102
29/09/2022 05:00:01,-0.08377979880512411,0.062087739505269295
29/09/2022 06:00:01,-0.0557833136193186,0.04641246125713166
29/09/2022 07:00:01,-0.026622156370869905,0.029613253498438713
29/09/2022 08:00:01,-0.029890563542446052,0.04838073279565946
29/09/2022 09:00:01,0.004833675757420089,0.025828809168499372
29/09/2022 10:00:01,0.010618253798052502,0.019667913898662973
29/09/2022 11:00:01,0.015400898016836743,0.023682142008500315
29/09/2022 12:00:01,0.021144682789794055,0.023069067467826405
29/09/2022 13:00:01,0.020648537584697396,0.023189343482125584
29/09/2022 14:00:01,0.004166523547030757,0.03326394599674938
29/09/2022 15:00:01,0.026108966782402286,0.02757826669950894
29/09/2022 16:00:01,0.029565990673887804,0.02479759938368129
29/09/2022 17:00:01,0.024646087669148057,0.024261468678948656
29/09/2022 18:00:01,0.023448136876565443,0.018891718405564493
29/09/2022 19:00:01,0.02050293027732736,0.013423134794654266
29/09/2022 21:00:00,0.0033226660806036108,0.012887933878207598
29/09/2022 22:00:00,-0.017146557042281997,0.015158988841879117
29/09/2022 23:00:00,-0.006790365167245057,0.016354923519124424
30/09/2022 00:00:00,-0.008939112249122914,0.01261439809415308
30/09/2022 01:00:00,-0.012615600145472635,0.009017519151987612
30/09/2022 02:00:00,-0.009028133013152168,0.0075500509216910455
30/09/2022 03:00:00,-0.02170890800130687,0.010719417956898509
30/09/2022 04:00:00,-0.033690923671514175,0.014438790730977778
30/09/2022 05:00:00,-0.041400067620201174,0.016321727633470905
30/09/2022 06:00:00,-0.05460077432676386,0.014447904117301014
30/09/2022 07:00:00,-0.04925550634137121,0.01120922407688964
30/09/2022 08:00:00,-0.02827676351900076,0.011307799829402698
30/09/2022 09:00:00,-0.02652889010738841,0.014161449005913224
30/09/2022 10:00:00,-0.0312809149915574,0.015474902299173263
30/09/2022 11:00:00,-0.030577768842319216,0.014088460834488123
30/09/2022 12:00:00,-0.027661494014877948,0.015167679194705129
30/09/2022 13:00:00,-0.038128057631673026,0.016634037280347354
30/09/2022 14:00:00,-0.05102133251514117,0.019513017635529886
30/09/2022 15:00:00,-0.05571258146940259,0.02083096571052499
30/09/2022 16:00:00,-0.05418950136885272,0.021074600128003107
30/09/2022 17:00:00,-0.05065823749320711,0.02154784915572192
30/09/2022 18:00:00,-0.0344497009872543,0.02123166120952926
30/09/2022 19:00:00,-0.03587890246374283,0.02078038583037354
30/09/2022 20:00:00,-0.031268159143363304,0.020325363032512787
30/09/2022 21:00:01,-0.032198500151506854,0.019164053614822558
30/09/2022 22:00:01,-0.019521225276256212,0.019497171651543133
30/09/2022 23:00:01,-0.023236290374901974,0.01878274050941757
01/10/2022 00:00:01,-0.03324362095764328,0.019150142791883307
01/10/2022 01:00:01,-0.0544718552706202,0.013972707360606393
01/10/2022 02:00:01,-0.045740828443971544,0.014053991696968821
01/10/2022 03:00:01,-0.042609798708268115,0.010966962927579389
01/10/2022 04:00:01,-0.036172625833117825,0.011907835874093876
01/10/2022 05:00:01,-0.0469836900074299,0.009784933035850013
01/10/2022 06:00:01,-0.04388655138390142,0.010181510682579158
01/10/2022 07:00:01,-0.05052362974271616,0.009258875398334537
01/10/2022 08:00:01,-0.06880215191085183,0.009481374697461511
01/10/2022 09:00:01,-0.07924806316274499,0.012616809123724534
01/10/2022 10:00:01,-0.08793250594943647,0.015744838516734763
01/10/2022 11:00:01,-0.08473902655946251,0.015755595449494102
01/10/2022 12:00:01,-0.09627957740504907,0.012702812165096418
01/10/2022 13:00:01,-0.09996293923276141,0.012854592336257673
01/10/2022 14:00:01,-0.09769562046753588,0.011990845603870206
01/10/2022 15:00:01,-0.10206102681875817,0.015560429563630433
01/10/2022 16:00:01,-0.09032032654241352,0.01661763670142385
01/10/2022 17:00:01,-0.07663072388614248,0.017546817142774437
01/10/2022 18:00:01,-0.06842029099381745,0.01856621699799353
01/10/2022 19:00:01,-0.04728169347407365,0.01972837434755011
